theta_2,theta_1,omega_n,A
1.1763461013073233,2.034343434343435,7.5398223686155035,
1.175757575757576,2.030139755233143,7.5398223686155035,
1.1743884304841588,2.0202020202020203,7.5398223686155035,
1.172419823854431,2.006060606060606,7.5398223686155035,
1.1704324212632113,1.9919191919191923,7.5398223686155035,
1.1684259885593418,1.9777777777777779,7.5398223686155035,
1.1664002892167902,1.9636363636363634,7.5398223686155035,
1.1643550843987904,1.9494949494949492,7.5398223686155035,
1.1622901330314601,1.9353535353535352,7.5398223686155035,
1.1616161616161615,1.9307925764336347,7.5398223686155035,
1.1602232635825513,1.9212121212121211,7.5398223686155035,
1.1581448480227339,1.907070707070707,7.5398223686155035,
1.156045960580611,1.892929292929293,7.5398223686155035,
1.1539263433084685,1.8787878787878787,7.5398223686155035,
1.1517857359830317,1.8646464646464649,7.5398223686155035,
1.1496238762201918,1.8505050505050509,7.5398223686155035,
1.1474747474747473,1.8365862466102936,7.5398223686155035,
1.1474409355540525,1.8363636363636362,7.5398223686155035,
1.1452637017148246,1.8222222222222222,7.5398223686155035,
1.1430644040921882,1.808080808080808,7.5398223686155035,
1.1408427617736758,1.793939393939394,7.5398223686155035,
1.1385984917508236,1.77979797979798,7.5398223686155035,
1.136331309095925,1.7656565656565655,7.5398223686155035,
1.1340409271603438,1.7515151515151515,7.5398223686155035,
1.1333333333333337,1.747202625996426,7.5398223686155035,
1.131747212428938,1.7373737373737372,7.5398223686155035,
1.129438605183616,1.7232323232323232,7.5398223686155035,
1.1271058706796642,1.7090909090909092,7.5398223686155035,
1.1247487021934348,1.694949494949495,7.5398223686155035,
1.1223667915951925,1.6808080808080805,7.5398223686155035,
1.1199598296523325,1.6666666666666667,7.5398223686155035,
1.1191919191919193,1.6622153986987165,7.5398223686155035,
1.1175481299573078,1.6525252525252525,7.5398223686155035,
1.115120244711279,1.6383838383838385,7.5398223686155035,
1.112666266255152,1.624242424242424,7.5398223686155035,
1.1101858641560782,1.61010101010101,7.5398223686155035,
1.1076787075326524,1.595959595959596,7.5398223686155035,
1.1051444655204363,1.5818181818181818,7.5398223686155035,
1.1050505050505053,1.581301869846957,7.5398223686155035,
1.1026128796862438,1.567676767676768,7.5398223686155035,
1.1000545446835197,1.5535353535353533,7.5398223686155035,
1.0974679536971554,1.539393939393939,7.5398223686155035,
1.094852754333263,1.5252525252525253,7.5398223686155035,
1.0922085954368133,1.511111111111111,7.5398223686155035,
1.0909090909090908,1.5042556354681467,7.5398223686155035,
1.0895516560198233,1.496969696969697,7.5398223686155035,
1.0868806098086339,1.4828282828282826,7.5398223686155035,
1.084179313063316,1.4686868686868686,7.5398223686155035,
1.081447393198121,1.4545454545454546,7.5398223686155035,
1.0786844807500162,1.4404040404040404,7.5398223686155035,
1.0767676767676766,1.4307205259658136,7.5398223686155035,
1.0759005900619882,1.4262626262626261,7.5398223686155035,
1.073107578200355,1.412121212121212,7.5398223686155035,
1.0702821498205586,1.3979797979797979,7.5398223686155035,
1.067423915426803,1.3838383838383839,7.5398223686155035,
1.0645324915353778,1.3696969696969696,7.5398223686155035,
1.0626262626262626,1.3605006799817023,7.5398223686155035,
1.0616192943345668,1.3555555555555554,7.5398223686155035,
1.0586940685021617,1.3414141414141414,7.5398223686155035,
1.055734084243453,1.3272727272727272,7.5398223686155035,
1.052738941655443,1.3131313131313131,7.5398223686155035,
1.049708251284396,1.2989898989898987,7.5398223686155035,
1.0484848484848486,1.2933711209943126,7.5398223686155035,
1.046662380984487,1.2848484848484847,7.5398223686155035,
1.043593610030745,1.2707070707070707,7.5398223686155035,
1.0404875674966192,1.2565656565656564,7.5398223686155035,
1.0373438548689184,1.2424242424242422,7.5398223686155035,
1.0343434343434343,1.2290943413033018,7.5398223686155035,
1.0341640911886218,1.2282828282828284,7.5398223686155035,
1.030978825955029,1.214141414141414,7.5398223686155035,
1.0277540267758727,1.2,7.5398223686155035,
1.0208762297884686,2.6,8.79645943005142,
1.02020202020202,2.5884593885200498,8.79645943005142,
1.0200529438857304,2.585858585858586,8.79645943005142,
1.019234477240343,2.571717171717172,8.79645943005142,
1.018409059574879,2.557575757575758,8.79645943005142,
1.0175766047228205,2.543434343434344,8.79645943005142,
1.0167370251620391,2.529292929292929,8.79645943005142,
1.0158902319906458,2.515151515151515,8.79645943005142,
1.0150361349024395,2.5010101010101016,8.79645943005142,
1.014174642161954,2.4868686868686867,8.79645943005142,
1.0133056605791033,2.4727272727272727,8.79645943005142,
1.0124290954834214,2.4585858585858595,8.79645943005142,
1.0115448506979068,2.4444444444444446,8.79645943005142,
1.0106528285124616,2.43030303030303,8.79645943005142,
1.0097529296569374,2.416161616161616,8.79645943005142,
1.0088450532737885,2.4020202020202026,8.79645943005142,
1.0079290968903334,2.3878787878787877,8.79645943005142,
1.0070049563906396,2.3737373737373733,8.79645943005142,
1.0060725259870251,2.35959595959596,8.79645943005142,
1.0060606060606059,2.359417124467373,8.79645943005142,
1.0051476819425367,2.3454545454545452,8.79645943005142,
1.004214631052159,2.3313131313131312,8.79645943005142,
1.0032730569197745,2.3171717171717177,8.79645943005142,
1.002322846750119,2.303030303030303,8.79645943005142,
1.001363885886173,2.2888888888888888,8.79645943005142,
1.0003960577760576,2.2747474747474747,8.79645943005142,
0.9994192439395033,2.2606060606060607,8.79645943005142,
0.998433323933911,2.2464646464646463,8.79645943005142,
0.9974381753200119,2.2323232323232323,8.79645943005142,
0.9964336736271506,2.2181818181818183,8.79645943005142,
0.9954196923182139,2.204040404040404,8.79645943005142,
0.9943961027542212,2.18989898989899,8.79645943005142,
0.9933627741586135,2.1757575757575762,8.79645943005142,
0.9923195735812654,2.1616161616161613,8.79645943005142,
0.991919191919192,2.156247552587767,8.79645943005142,
0.9912775351227266,2.1474747474747473,8.79645943005142,
0.9902323178500592,2.1333333333333337,8.79645943005142,
0.989176918142864,2.1191919191919193,8.79645943005142,
0.9881111934595865,2.105050505050505,8.79645943005142,
0.9870349988212608,2.090909090909091,8.79645943005142,
0.9859481867697184,2.076767676767677,8.79645943005142,
0.9848506073255606,2.0626262626262624,8.79645943005142,
0.9837421079459475,2.0484848484848484,8.79645943005142,
0.9826225334822606,2.034343434343435,8.79645943005142,
0.9814917261377104,2.0202020202020203,8.79645943005142,
0.9803495254249568,2.006060606060606,8.79645943005142,
0.9791957681238288,1.9919191919191923,8.79645943005142,
0.9780302882392373,1.9777777777777776,8.79645943005142,
0.9777777777777777,1.9747510062711435,8.79645943005142,
0.9768686088108433,1.9636363636363634,8.79645943005142,
0.9756992671334114,1.9494949494949494,8.79645943005142,
0.9745177926910547,1.9353535353535354,8.79645943005142,
0.9733240064929028,1.9212121212121211,8.79645943005142,
0.9721177264176275,1.907070707070707,8.79645943005142,
0.9708987671652913,1.892929292929293,8.79645943005142,
0.9696669402097386,1.8787878787878787,8.79645943005142,
0.9684220537516723,1.8646464646464644,8.79645943005142,
0.967163912672605,1.8505050505050507,8.79645943005142,
0.9658923184898693,1.836363636363636,8.79645943005142,
0.9646070693129114,1.8222222222222222,8.79645943005142,
0.9636363636363636,1.8116636014546745,8.79645943005142,
0.9633134852143717,1.808080808080808,8.79645943005142,
0.9620223178214846,1.793939393939394,8.79645943005142,
0.9607169718193306,1.77979797979798,8.79645943005142,
0.9593972283707803,1.7656565656565655,8.79645943005142,
0.9580628647794314,1.7515151515151515,8.79645943005142,
0.9567136544419703,1.7373737373737372,8.79645943005142,
0.9553493668028765,1.7232323232323234,8.79645943005142,
0.9539697673118489,1.7090909090909092,8.79645943005142,
0.9525746173843861,1.694949494949495,8.79645943005142,
0.9511636743659821,1.6808080808080808,8.79645943005142,
0.9497366915004668,1.6666666666666667,8.79645943005142,
0.9494949494949494,1.66430492041103,8.79645943005142,
0.9483133520379031,1.6525252525252525,8.79645943005142,
0.9468775852212266,1.6383838383838385,8.79645943005142,
0.9454251012457234,1.624242424242424,8.79645943005142,
0.9439556311481265,1.61010101010101,8.79645943005142,
0.9424689013202028,1.595959595959596,8.79645943005142,
0.9409646334828481,1.5818181818181818,8.79645943005142,
0.939442544667344,1.567676767676768,8.79645943005142,
0.9379023472047416,1.5535353535353533,8.79645943005142,
0.9363437487244357,1.5393939393939395,8.79645943005142,
0.9353535353535355,1.5305293414691143,8.79645943005142,
0.9347760676112333,1.5252525252525253,8.79645943005142,
0.9332057505828553,1.511111111111111,8.79645943005142,
0.9316161915884952,1.496969696969697,8.79645943005142,
0.9300070704756422,1.4828282828282826,8.79645943005142,
0.9283780617986838,1.4686868686868686,8.79645943005142,
0.9267288348440428,1.4545454545454546,8.79645943005142,
0.9250590536713108,1.4404040404040401,8.79645943005142,
0.9233683771724255,1.4262626262626261,8.79645943005142,
0.9216564591511812,1.412121212121212,8.79645943005142,
0.9212121212121214,1.408509009256215,8.79645943005142,
0.9199436486631203,1.3979797979797979,8.79645943005142,
0.9182160923233232,1.3838383838383839,8.79645943005142,
0.9164662400395456,1.3696969696969696,8.79645943005142,
0.9146937110867603,1.3555555555555554,8.79645943005142,
0.9128981191401768,1.3414141414141412,8.79645943005142,
0.9110790724342219,1.3272727272727272,8.79645943005142,
0.9092361739577411,1.3131313131313131,8.79645943005142,
0.9073690216900516,1.2989898989898987,8.79645943005142,
0.907070707070707,1.2967700829452855,8.79645943005142,
0.9055022225719436,1.2848484848484847,8.79645943005142,
0.9036150264754619,1.2707070707070707,8.79645943005142,
0.901702279656236,1.2565656565656564,8.79645943005142,
0.8997635386779114,1.2424242424242422,8.79645943005142,
0.8977983549140748,1.2282828282828284,8.79645943005142,
0.8958062749711815,1.214141414141414,8.79645943005142,
0.8937868411868191,1.2,8.79645943005142,
0.8457358114806074,2.5999999999999996,10.053096491487338,
0.8453146925984631,2.585858585858586,10.053096491487338,
0.8448899103836752,2.571717171717172,10.053096491487338,
0.8444614174792379,2.557575757575758,10.053096491487338,
0.8440291657245986,2.543434343434344,10.053096491487338,
0.8435931061390587,2.529292929292929,10.053096491487338,
0.8431531889047801,2.515151515151515,10.053096491487338,
0.8427093633493894,2.5010101010101016,10.053096491487338,
0.8422615779281696,2.4868686868686867,10.053096491487338,
0.8418097802058275,2.4727272727272727,10.053096491487338,
0.841353916837827,2.458585858585859,10.053096491487338,
0.8408939335512773,2.4444444444444446,10.053096491487338,
0.8404297751253654,2.43030303030303,10.053096491487338,
0.8399613853713199,2.4161616161616157,10.053096491487338,
0.8394887071118978,2.4020202020202026,10.053096491487338,
0.8390116821603771,2.3878787878787877,10.053096491487338,
0.8385302512990489,2.3737373737373737,10.053096491487338,
0.8380443542571926,2.3595959595959597,10.053096491487338,
0.837553929688525,2.3454545454545452,10.053096491487338,
0.8370589151481049,2.3313131313131312,10.053096491487338,
0.8365592470686887,2.317171717171717,10.053096491487338,
0.8363636363636364,2.311692851479245,10.053096491487338,
0.8360615404031881,2.303030303030303,10.053096491487338,
0.8355633650126492,2.2888888888888888,10.053096491487338,
0.8350604181586677,2.2747474747474747,10.053096491487338,
0.834552632113861,2.2606060606060607,10.053096491487338,
0.8340399378957746,2.2464646464646463,10.053096491487338,
0.833522265238873,2.2323232323232323,10.053096491487338,
0.8329995425658256,2.2181818181818183,10.053096491487338,
0.8324716969580805,2.204040404040404,10.053096491487338,
0.8319386541257007,2.18989898989899,10.053096491487338,
0.8314003383764482,2.1757575757575762,10.053096491487338,
0.8308566725840969,2.1616161616161618,10.053096491487338,
0.8303075781559581,2.1474747474747473,10.053096491487338,
0.8297529749995936,2.1333333333333337,10.053096491487338,
0.8291927814887041,2.1191919191919193,10.053096491487338,
0.8286269144281728,2.105050505050505,10.053096491487338,
0.8280552890182385,2.090909090909091,10.053096491487338,
0.8274778188177878,2.076767676767677,10.053096491487338,
0.8268944157067408,2.0626262626262624,10.053096491487338,
0.8263049898475139,2.0484848484848484,10.053096491487338,
0.8257094496455386,2.034343434343435,10.053096491487338,
0.8251077017088178,2.0202020202020203,10.053096491487338,
0.8244996508065019,2.006060606060606,10.053096491487338,
0.8238851998264625,1.9919191919191923,10.053096491487338,
0.8232642497318493,1.9777777777777779,10.053096491487338,
0.8226366995166099,1.9636363636363636,10.053096491487338,
0.822222222222222,1.954402113667792,10.053096491487338,
0.8220071429200333,1.9494949494949494,10.053096491487338,
0.8213797513001209,1.9353535353535354,10.053096491487338,
0.8207455460648159,1.9212121212121211,10.053096491487338,
0.8201044182651711,1.907070707070707,10.053096491487338,
0.8194562567082995,1.892929292929293,10.053096491487338,
0.818800947903366,1.8787878787878787,10.053096491487338,
0.8181383760062362,1.8646464646464644,10.053096491487338,
0.817468422762764,1.8505050505050507,10.053096491487338,
0.8167909674506929,1.8363636363636362,10.053096491487338,
0.8161058868201556,1.822222222222222,10.053096491487338,
0.815413055032747,1.808080808080808,10.053096491487338,
0.8147123435991583,1.793939393939394,10.053096491487338,
0.8140036213153561,1.77979797979798,10.053096491487338,
0.813286754197293,1.7656565656565655,10.053096491487338,
0.8125616054141441,1.7515151515151515,10.053096491487338,
0.8118280352200575,1.7373737373737372,10.053096491487338,
0.8110859008844244,1.723232323232323,10.053096491487338,
0.8103350566206646,1.7090909090909092,10.053096491487338,
0.8095753535135393,1.6949494949494948,10.053096491487338,
0.808806639445004,1.6808080808080808,10.053096491487338,
0.8080808080808081,1.6676154344234557,10.053096491487338,
0.8080298537469885,1.6666666666666667,10.053096491487338,
0.8072591637907476,1.6525252525252525,10.053096491487338,
0.8064791057956723,1.6383838383838385,10.053096491487338,
0.8056895136019574,1.624242424242424,10.053096491487338,
0.8048902173317846,1.61010101010101,10.053096491487338,
0.8040810432974173,1.595959595959596,10.053096491487338,
0.8032618139074365,1.5818181818181818,10.053096491487338,
0.8024323475711586,1.5676767676767678,10.053096491487338,
0.8015924586012815,1.5535353535353533,10.053096491487338,
0.8007419571148318,1.5393939393939393,10.053096491487338,
0.7998806489324809,1.5252525252525255,10.053096491487338,
0.799008335476342,1.511111111111111,10.053096491487338,
0.7981248136663533,1.4969696969696968,10.053096491487338,
0.7972298758153976,1.4828282828282826,10.053096491487338,
0.7963233095233212,1.4686868686868686,10.053096491487338,
0.795404897570046,1.4545454545454546,10.053096491487338,
0.7944744178080134,1.4404040404040404,10.053096491487338,
0.793939393939394,1.4323919001172385,10.053096491487338,
0.793540026372646,1.4262626262626261,10.053096491487338,
0.7926042696852391,1.412121212121212,10.053096491487338,
0.7916558708556055,1.3979797979797979,10.053096491487338,
0.7906945839555792,1.3838383838383839,10.053096491487338,
0.7897201572325043,1.3696969696969696,10.053096491487338,
0.7887323329750611,1.3555555555555554,10.053096491487338,
0.787730847378838,1.3414141414141414,10.053096491487338,
0.7867154304121147,1.3272727272727272,10.053096491487338,
0.7856858056824003,1.3131313131313131,10.053096491487338,
0.7846416903043525,1.2989898989898987,10.053096491487338,
0.7835827947698039,1.2848484848484847,10.053096491487338,
0.7825088228207265,1.2707070707070707,10.053096491487338,
0.7814194713260993,1.2565656565656567,10.053096491487338,
0.7803144301637777,1.2424242424242422,10.053096491487338,
0.7797979797979797,1.235926594867525,10.053096491487338,
0.779205455628452,1.2282828282828284,10.053096491487338,
0.7780906178493125,1.214141414141414,10.053096491487338,
0.776959214509957,1.2,10.053096491487338,
0.708028648617238,2.6,11.309733552923255,
0.7078456420678035,2.585858585858586,11.309733552923255,
0.7076610098428736,2.571717171717172,11.309733552923255,
0.7074747302908629,2.5575757575757576,11.309733552923255,
0.7072867813764947,2.543434343434344,11.309733552923255,
0.7070971406723422,2.529292929292929,11.309733552923255,
0.7069057853501408,2.515151515151515,11.309733552923255,
0.7067126921718775,2.5010101010101016,11.309733552923255,
0.7065178374806371,2.4868686868686867,11.309733552923255,
0.7063211971912161,2.4727272727272727,11.309733552923255,
0.706122746780474,2.458585858585859,11.309733552923255,
0.7059224612774342,2.4444444444444446,11.309733552923255,
0.7057203152531177,2.43030303030303,11.309733552923255,
0.7055162828100991,2.416161616161616,11.309733552923255,
0.7053103375717842,2.4020202020202026,11.309733552923255,
0.7051024526713912,2.3878787878787877,11.309733552923255,
0.7048926007406348,2.3737373737373737,11.309733552923255,
0.7046807538980987,2.35959595959596,11.309733552923255,
0.7044668837372884,2.3454545454545452,11.309733552923255,
0.7042509613143523,2.3313131313131312,11.309733552923255,
0.7040329571354657,2.3171717171717177,11.309733552923255,
0.7038128411438597,2.303030303030303,11.309733552923255,
0.7035905827064908,2.2888888888888888,11.309733552923255,
0.7033661506003346,2.2747474747474747,11.309733552923255,
0.7031395129982931,2.2606060606060607,11.309733552923255,
0.702910637454706,2.2464646464646463,11.309733552923255,
0.7026794908904479,2.2323232323232323,11.309733552923255,
0.7024460395776024,2.2181818181818183,11.309733552923255,
0.7022102491236973,2.204040404040404,11.309733552923255,
0.701972084455488,2.18989898989899,11.309733552923255,
0.7017315098022723,2.1757575757575762,11.309733552923255,
0.7014884886787225,2.1616161616161618,11.309733552923255,
0.7012429838672221,2.1474747474747473,11.309733552923255,
0.700994957399682,2.1333333333333337,11.309733552923255,
0.7007443705388297,2.1191919191919197,11.309733552923255,
0.700491183758946,2.105050505050505,11.309733552923255,
0.7002353567260362,2.090909090909091,11.309733552923255,
0.6999768482774128,2.076767676767677,11.309733552923255,
0.6997156164006726,2.0626262626262624,11.309733552923255,
0.6994516182120482,2.0484848484848484,11.309733552923255,
0.6991848099341106,2.034343434343435,11.309733552923255,
0.698915146872805,2.0202020202020203,11.309733552923255,
0.6986425833937924,2.006060606060606,11.309733552923255,
0.6983670728980779,1.9919191919191923,11.309733552923255,
0.6980885677968998,1.9777777777777779,11.309733552923255,
0.6978070194858543,1.9636363636363634,11.309733552923255,
0.6975223783182316,1.9494949494949494,11.309733552923255,
0.6972345935775336,1.9353535353535354,11.309733552923255,
0.6969436134491486,1.9212121212121211,11.309733552923255,
0.6966493849911537,1.9070707070707067,11.309733552923255,
0.6963518541042133,1.892929292929293,11.309733552923255,
0.6960509655005442,1.8787878787878787,11.309733552923255,
0.6957466626719183,1.8646464646464649,11.309733552923255,
0.695438887856665,1.8505050505050507,11.309733552923255,
0.6951275820056423,1.8363636363636362,11.309733552923255,
0.694949494949495,1.828373525327888,11.309733552923255,
0.694816239745519,1.8222222222222222,11.309733552923255,
0.6945059510783832,1.808080808080808,11.309733552923255,
0.6941920199333379,1.793939393939394,11.309733552923255,
0.6938743824373209,1.77979797979798,11.309733552923255,
0.6935529732373764,1.7656565656565655,11.309733552923255,
0.6932277254585302,1.7515151515151515,11.309733552923255,
0.6928985706602686,1.7373737373737372,11.309733552923255,
0.6925654387915716,1.7232323232323232,11.309733552923255,
0.692228258144451,1.7090909090909092,11.309733552923255,
0.6918869553059361,1.694949494949495,11.309733552923255,
0.6915414551084504,1.6808080808080808,11.309733552923255,
0.6911916805785253,1.666666666666667,11.309733552923255,
0.6908375528837831,1.6525252525252525,11.309733552923255,
0.6904789912781353,1.6383838383838385,11.309733552923255,
