A_values,1.2,1.4,1.6,1.8,2.0,2.2,2.4000000000000004,2.6,0.6,0.8,1.0,1.2000000000000002
0.0005,1.4050750138784756,0.9389590378923128,0.8310440159581355,0.8867780653290294,0.7899441207181546,0.7122306712019562,0.6484713240609689,0.5952105124513762,1.9664355907019606,1.5418553486808266,1.269394038015292,1.0792940064682064
0.0006000000000000001,1.5077118940017835,0.9547871263179306,0.8466033665198319,0.9375694500457604,0.833057756559094,0.7495980119255633,0.6813915393907215,0.6245957373378914,1.9695484641677712,1.5532416763095143,1.2839592214279174,1.09495638358609
0.0007,1.618765815771213,0.9693137916462692,0.8609596154225431,0.9899936754039905,0.8772033243328872,0.7876217511937508,0.7147226823008999,0.6542257679579597,1.9722843896781435,1.5634144193991193,1.2971236746498547,1.1092352500107874
0.0008,1.7402769439447883,0.9826976232823839,0.8742525634774568,1.0443762983902176,0.9226021916989315,0.8264633442162935,0.7485891743524496,0.6842007473842582,1.9747079337855804,1.572558340682417,1.3090819806309941,1.1223093367442558
0.0009,1.874906323092404,0.9950717528568287,0.8866003330152156,1.1010770860848194,0.969490230076439,0.8662894701114445,0.7831159843734303,0.7146189037166857,1.976869712258992,1.5808224064695093,1.3199939668934353,1.1343273378291445
0.001,2.0262332198073354,1.0065488959810658,0.8981035615679476,1.1605021372925572,1.0181242511714308,0.9072760207261886,0.8184314276394635,0.7455787078582744,1.9788099651878712,1.5883280775718203,1.3299921975837927,1.145414068261592
0.0011,2.199238984642417,1.017225213472729,0.9088486278655126,1.2231185822133384,1.0687892041908496,0.9496122194861784,0.8546698542952471,0.7771808246402359,1.980561086195866,1.5951753923039451,1.339187592432201,1.155675143583332
0.0012000000000000001,2.40113687798139,1.027183309122365,0.9189101679482474,1.2894731221151168,1.1218066214999127,0.9935051177752571,0.8919743854842779,0.8095299769864167,1.9821494461609572,1.601447499960835,1.3476737011288467,1.1652005850697846
0.0013,2.642887592854296,1.0364945855908736,0.9283530618473519,1.360216152192484,1.1775449070955686,1.039184729748389,0.9304998423618985,0.8427368214925842,1.9835967308440363,1.6072140874716099,1.355529996633178,1.1740676314439267
0.0014000000000000002,2.9421937161294363,1.0452211162153209,0.9372340195694937,1.4361339932767836,1.2364322460212496,1.086910109032239,0.9704160160170763,0.876919924224477,1.9849209371609775,1.6125340027658732,1.3628244420766695,1.1823429561195036
