theta_1,theta_2,omega_n,A
0.04019546156108153,0.003490658503988659,23.563855100487125,0.0033985928756567474
0.0404422757987373,0.003490658503988659,23.55420499685854,0.003421446045810059
0.04068909003639305,0.003490658503988659,23.544668082002424,0.0034442992159633696
0.04093590427404882,0.003490658503988659,23.53524237379001,0.0034671523861166814
0.04118271851170459,0.003490658503988659,23.525925936155563,0.0034900055562699936
0.04142953274936035,0.003490658503988659,23.51671687776458,0.0035128587264233045
0.04167634698701611,0.003490658503988659,23.507613350728064,0.003535711896576616
0.04192316122467188,0.003490658503988659,23.498613549360865,0.0035585650667299277
0.04216997546232764,0.003490658503988659,23.48971570898243,0.003581418236883239
0.0424167896999834,0.003490658503988659,23.480918104758267,0.0036042714070365503
0.04266360393763917,0.003490658503988659,23.472219050580495,0.003627124577189862
